,0,1,2,3,4,5,6,7,8,9
241,220601,1045,0.48717948717948717,1.6876937035348614,39,0.3873745921503578,19,2.11309759736141,20,-1.2520622628001417
242,220601,1050,0.4,1.3813743260448228,30,-0.059063772752092326,12,1.7194671389162057,18,-1.2447510471976244
243,220601,1055,0.7727272727272727,2.0868883920422636,44,1.4503705554806092,34,2.1848780447794347,10,-1.046954908135397
244,220601,1100,0.5,1.1311396961208648,34,0.10657541040548833,17,1.8385230545130158,17,-1.625372233702039
245,220601,1105,0.8095238095238095,1.663398423241668,21,1.277608986118473,17,1.8382504801798711,4,-1.1051173636424685
246,220601,1110,0.5151515151515151,0.9882525203392706,33,0.041681000584792995,17,1.6985215914010705,16,-1.7187121271575023
247,220601,1115,0.6153846153846154,0.8334302549494054,26,0.2532701620686859,16,1.6456819124806685,10,-1.9745886385904867
248,220601,1120,0.4827586206896552,1.1468010326833855,29,0.05512437055057543,14,1.7373566614653124,15,-1.5149591009698458
249,220601,1125,0.8125,0.8748696804870661,16,0.9949868147882481,13,1.6633502947923031,3,-1.9012549318959895
250,220601,1130,0.5517241379310345,0.7051183639845057,29,-0.1137406951625616,16,1.3537108276581213,13,-1.9198348770957097
251,220601,1135,0.391304347826087,0.8800432299433184,23,-0.4008263540671011,9,1.3344807811164325,14,-1.5163809409708013
252,220601,1140,0.4166666666666667,0.8770555566964998,12,-0.28205314046759994,5,1.135308091550694,7,-1.2944540204806672
253,220601,1145,0.7547169811320755,1.2120716639779463,53,0.739193132406608,40,1.3382689239814727,13,-1.1041169955160528
254,220601,1150,0.6818181818181818,0.6929606130525741,22,0.2476316197656347,15,1.1121750152137577,7,-1.6049613704803427
255,220601,1155,0.44,0.601053754095321,25,-0.4363900521873537,11,0.8875181706626534,14,-1.4766036558552165
256,220601,1200,0.7,0.49748473880847244,20,0.08671950479791035,14,0.8943250594860729,6,-1.7976934561411355
257,220601,1205,0.42857142857142855,0.22826585554995743,14,-0.7964927670367073,6,0.38389351659072474,8,-1.6817824797572811
258,220601,1210,0.6190476190476191,0.4776828207512737,21,-0.1530130432475705,13,0.8574413384773855,8,-1.7950014135506236
259,220601,1215,0.56,0.5660074811097892,25,-0.18476549559402403,14,0.849985481994579,11,-1.5017212852522461
260,220601,1220,0.3,0.3009150094291269,10,-1.2958346900044404,3,0.6395273115038344,7,-2.125275547793701
261,220601,1225,0.5833333333333334,0.40187002149359063,24,-0.31715264778729174,14,0.6993656811754916,10,-1.740278308335188
262,220601,1230,0.5,0.8426930073594187,20,-0.045903481445169356,10,0.49180957792105023,10,-0.5836165408113889
263,220601,1235,0.38461538461538464,0.6034727848392389,26,-0.3286792573945899,10,0.5175045475719412,16,-0.8575441354986719
264,220601,1240,0.2413793103448276,0.4762665874551444,29,-0.8193774919034404,7,0.6062863152757095,22,-1.2729977941877155
265,220601,1245,0.5789473684210527,0.9791887161909915,19,0.10592089239677152,11,0.7111369002218347,8,-0.7262511183626905
266,220601,1250,0.5384615384615384,0.4068545518544208,13,-0.22540302657715644,7,0.37822790476336055,6,-0.9296391131410928
267,220601,1255,0.4583333333333333,0.565312139837922,24,-0.19411412985901047,11,0.38835301457306426,13,-0.6869709443784582
268,220601,1300,0.6923076923076923,0.30297706804379965,13,-0.1385526638293719,9,0.4286167925712735,4,-1.414683940730824
269,220601,1305,0.6153846153846154,0.5903226251021233,13,-0.013457507482551864,8,0.3722727180969967,5,-0.6306258684098295
