,0,1,2,3,4,5,6,7,8,9
65,220201,1155,0.4666666666666667,0.7914305853484059,30,-0.18437093899987786,14,0.8897416852388711,16,-1.1242194852087835
66,220201,1200,0.4634146341463415,0.868098447402256,41,-0.15512437521273215,19,1.0027356604994035,22,-1.1550944060550312
67,220201,1205,0.5714285714285714,1.5618644015888632,49,0.2467773776458647,28,0.8308128806847236,21,-0.5319366264059473
68,220201,1210,0.42857142857142855,1.628446067740149,21,0.06969474021704636,9,0.8973507261411204,12,-0.5510472492260091
69,220201,1215,0.391304347826087,1.6064330568219756,23,0.011204775117392176,9,0.9041184456789261,14,-0.5628111559578796
70,220301,925,0.8053097345132744,4.256939214915036,113,1.7017192959241554,91,2.2403573625085906,22,-0.526283615856917
71,220301,930,0.8113207547169812,3.0762530912638364,106,1.659689544778133,86,2.2129587990962225,20,-0.719368248789653
72,220301,935,0.7767857142857143,3.826851688731766,112,1.4420047435783414,87,2.007084893431332,25,-0.5244741779100637
73,220301,940,0.7040816326530612,3.22992750575711,98,1.2216919282557406,69,1.9947163631011533,29,-0.6175731063764487
74,220301,945,0.7010309278350515,2.100417817499892,97,0.9138077053017195,68,1.6356168204393806,29,-0.7787102198486586
75,220301,950,0.6396396396396397,2.3960255410372695,111,0.8613301416340395,71,1.7605457320330329,40,-0.7347775313241739
76,220301,955,0.6792452830188679,2.5198164736347275,106,1.1885065918087374,72,2.1532773536940684,34,-0.8545373745366692
77,220301,1000,0.6666666666666666,2.2365907122930584,105,0.9793037051399467,70,1.8918979203839252,35,-0.8458847253480107
78,220301,1005,0.6311475409836066,2.205061463654529,122,0.7884077025462519,77,1.6996227445774965,45,-0.7707824804849882
79,220301,1010,0.6355140186915887,1.7287485191043965,107,0.645145241524288,68,1.51914707192364,39,-0.8787553858386854
80,220301,1015,0.5609756097560976,2.3643822732481174,82,0.5564065296955065,46,1.482591878007769,36,-0.6270525264812735
81,220301,1020,0.6904761904761905,2.596216370856764,42,1.081134356927417,29,1.8925597384037243,13,-0.7289684171351135
82,220301,1025,0.4444444444444444,1.6316665253112637,54,0.11853463058738191,24,1.140184417507218,30,-0.6987851989484871
83,220301,1030,0.6216216216216216,2.749013647256149,37,0.9011920505857299,23,1.862043545731407,14,-0.6773496914393109
84,220301,1035,0.6153846153846154,2.7353854455331357,39,1.0044087295651103,24,2.1155368405830384,15,-0.7733962480635753
85,220301,1040,0.6428571428571429,3.1313857969073995,42,1.095961184362356,27,2.0725262455452347,15,-0.6618559257668253
86,220301,1045,0.625,2.5713017996878755,40,0.7611667607732027,25,1.5885457718538003,15,-0.6177982576944605
87,220301,1050,0.723404255319149,3.90784307156029,47,1.238330761722702,34,1.8974625563176748,13,-0.4855523933718434
88,220301,1055,0.64,2.559200329947148,50,0.7675953852093274,32,1.5372474258142814,18,-0.6006749091994796
89,220301,1100,0.7608695652173914,1.322464608715701,46,0.7491267898388326,35,1.2914915606432065,11,-0.9765792990841745
90,220301,1105,0.7,1.509227883008337,40,0.4368592915436995,28,0.8715869229855792,12,-0.5775051818206863
91,220301,1110,0.6382978723404256,1.8047160675463283,47,0.5686288399455608,30,1.2986029838542597,17,-0.7195608257756722
92,220301,1115,0.6935483870967742,1.8996073735143901,62,0.6109403277462763,43,1.1478991785685693,19,-0.6042823346410187
93,220301,1120,0.6444444444444445,3.043251035510506,45,0.7741878645257191,29,1.4673478287259447,16,-0.48216457058719014
94,220301,1125,0.7096774193548387,3.6077082270053595,31,0.6762052156326663,22,1.0746985222685987,9,-0.2978895339218357
95,220301,1130,0.6153846153846154,3.172031977421708,39,0.4453496055241749,24,0.9012755646035683,15,-0.2841319290028543
96,220301,1135,0.6170212765957447,2.6063391187262495,47,0.50963805844787,29,1.0841516926695116,18,-0.4159672411314419
97,220301,1140,0.6,2.896852910047939,50,0.4279649212487672,30,0.9264931955027316,20,-0.3198274901321791
98,220301,1145,0.68,1.7060632412949055,50,0.3991111547784441,34,0.810487115637881,16,-0.47506276204785913
99,220301,1150,0.5882352941176471,1.8935496353256576,68,0.4390297984240177,40,1.1840747742420614,28,-0.6253201670303304
100,220301,1155,0.625,3.194917351503224,56,0.5820815961769705,35,1.1466739566339887,21,-0.35890567125139344
101,220301,1200,0.5,2.2760043860274437,46,0.2855651404617385,23,1.0187230064481627,23,-0.4475927255246858
102,220301,1205,0.5769230769230769,2.410368068477246,52,0.3623794167101174,30,0.9027903702721873,22,-0.3745446108745237
103,220301,1210,0.6530612244897959,2.5103071723236265,49,0.5478553061500727,32,1.0640952396927565,17,-0.42389045110674384
104,220301,1215,0.6274509803921569,3.182292464786402,51,0.6445088679276978,32,1.2627980179914933,19,-0.3968202269165896
